id;name;source_id;node_id;lat;long;country_code;comment;param;uncertainty;method;tags
N_50;UGS Eschenfelden;['GIE_21Z000000000321Z'];['N_50'];49.5845;11.6307;DE;None;{'eic_code': '11XNERGIE------1', 'exact': '1', 'facility_code': '21Z000000000321Z', 'name_short': 'Eschenfelden'};{'eic_code': 0, 'exact': 0, 'facility_code': 0, 'name_short': 0};{'eic_code': 'raw', 'exact': 'raw', 'facility_code': 'raw', 'name_short': 'raw'};{}
N_51;UGS Ronnenberg-Empelde;['GIE_21Z0000000004002'];['N_51'];52.339624;9.650892;DE;None;{'eic_code': '11XSWHANNOVERAG3', 'exact': '1', 'facility_code': '21Z0000000004002', 'name_short': 'RonnenbergEmpelde'};{'eic_code': 0, 'exact': 0, 'facility_code': 0, 'name_short': 0};{'eic_code': 'raw', 'exact': 'raw', 'facility_code': 'raw', 'name_short': 'raw'};{}
N_52;UGS Bremen-Lesum (Storengy Deutschland);['GIE_21W000000000090X'];['N_52'];53.160905;8.718167;DE;None;{'eic_code': '21X000000001072G', 'exact': '1', 'facility_code': '21W000000000090X', 'name_short': 'BremenLesum'};{'eic_code': 0, 'exact': 0, 'facility_code': 0, 'name_short': 0};{'eic_code': 'raw', 'exact': 'raw', 'facility_code': 'raw', 'name_short': 'raw'};{}
N_53;UGS Fronhofen-Trigonodus;['GIE_21W000000000091V'];['N_53'];47.851208;9.414961;DE;None;{'eic_code': '21X000000001072G', 'exact': '1', 'facility_code': '21W000000000091V', 'name_short': 'FronhofenTrigonodus'};{'eic_code': 0, 'exact': 0, 'facility_code': 0, 'name_short': 0};{'eic_code': 'raw', 'exact': 'raw', 'facility_code': 'raw', 'name_short': 'raw'};{}
N_54;UGS Harsefeld;['GIE_21W000000000092T'];['N_54'];53.435469;9.482867;DE;None;{'eic_code': '21X000000001072G', 'exact': '1', 'facility_code': '21W000000000092T', 'name_short': 'Harsefeld'};{'eic_code': 0, 'exact': 0, 'facility_code': 0, 'name_short': 0};{'eic_code': 'raw', 'exact': 'raw', 'facility_code': 'raw', 'name_short': 'raw'};{}
N_55;UGS Peckensen;['GIE_21W0000000000273'];['N_55'];52.801137;10.942675;DE;None;{'eic_code': '21X000000001072G', 'exact': '1', 'facility_code': '21W0000000000273', 'name_short': 'Peckensen'};{'eic_code': 0, 'exact': 0, 'facility_code': 0, 'name_short': 0};{'eic_code': 'raw', 'exact': 'raw', 'facility_code': 'raw', 'name_short': 'raw'};{}
N_56;UGS Schmidthausen;['GIE_21W000000000089I'];['N_56'];47.915177;12.039466;DE;None;{'eic_code': '21X000000001072G', 'exact': '1', 'facility_code': '21W000000000089I', 'name_short': 'Schmidthausen'};{'eic_code': 0, 'exact': 0, 'facility_code': 0, 'name_short': 0};{'eic_code': 'raw', 'exact': 'raw', 'facility_code': 'raw', 'name_short': 'raw'};{}
N_57;UGS Uelsen;['GIE_21W000000000093R'];['N_57'];52.504885;6.829442;DE;None;{'eic_code': '21X000000001072G', 'exact': '1', 'facility_code': '21W000000000093R', 'name_short': 'Uelsen'};{'eic_code': 0, 'exact': 0, 'facility_code': 0, 'name_short': 0};{'eic_code': 'raw', 'exact': 'raw', 'facility_code': 'raw', 'name_short': 'raw'};{}
N_58;UGS Allmenhausen;['GIE_21W000000000030E'];['N_58'];51.219587;10.702464;DE;None;{'eic_code': '21X000000001307F', 'exact': '1', 'facility_code': '21W000000000030E', 'name_short': 'Allmenhausen'};{'eic_code': 0, 'exact': 0, 'facility_code': 0, 'name_short': 0};{'eic_code': 'raw', 'exact': 'raw', 'facility_code': 'raw', 'name_short': 'raw'};{}
N_59;UGS Epe Trianel;['GIE_21W000000000085Q'];['N_59'];52.176;7.00616;DE;None;{'eic_code': '21X000000001310Q', 'exact': '2', 'facility_code': '21W000000000085Q', 'name_short': 'Epe'};{'eic_code': 0, 'exact': 0, 'facility_code': 0, 'name_short': 0};{'eic_code': 'raw', 'exact': 'raw', 'facility_code': 'raw', 'name_short': 'raw'};{}
N_60;UGS Bierwang;['GIE_21W0000000000613'];['N_60'];48.127548;12.402956;DE;None;{'eic_code': '21X000000001127H', 'exact': '1', 'facility_code': '21W0000000000613', 'name_short': 'Bierwang'};{'eic_code': 0, 'exact': 0, 'facility_code': 0, 'name_short': 0};{'eic_code': 'raw', 'exact': 'raw', 'facility_code': 'raw', 'name_short': 'raw'};{}
N_61;UGS Breitbrunn;['GIE_21W0000000000605'];['N_61'];47.922265;12.433821;DE;None;{'eic_code': '21X000000001127H', 'exact': '1', 'facility_code': '21W0000000000605', 'name_short': 'Breitbrunn'};{'eic_code': 0, 'exact': 0, 'facility_code': 0, 'name_short': 0};{'eic_code': 'raw', 'exact': 'raw', 'facility_code': 'raw', 'name_short': 'raw'};{}
N_62;UGS Epe Uniper H-Gas;['GIE_21W000000000066U'];['N_62'];52.177;7.05;DE;None;{'eic_code': '21X000000001127H', 'exact': '3', 'facility_code': '21W000000000066U', 'name_short': 'EpeH'};{'eic_code': 0, 'exact': 0, 'facility_code': 0, 'name_short': 0};{'eic_code': 'raw', 'exact': 'raw', 'facility_code': 'raw', 'name_short': 'raw'};{}
N_63;UGS Epe Uniper L-Gas;['GIE_21W000000000065W'];['N_63'];52.178;7.05;DE;None;{'eic_code': '21X000000001127H', 'exact': '3', 'facility_code': '21W000000000065W', 'name_short': 'EpeL'};{'eic_code': 0, 'exact': 0, 'facility_code': 0, 'name_short': 0};{'eic_code': 'raw', 'exact': 'raw', 'facility_code': 'raw', 'name_short': 'raw'};{}
N_64;UGS Krummhorn;['GIE_21W000000000067S'];['N_64'];53.36059;7.065929;DE;None;{'eic_code': '21X000000001127H', 'exact': '1', 'facility_code': '21W000000000067S', 'name_short': 'Krummhorn'};{'eic_code': 0, 'exact': 0, 'facility_code': 0, 'name_short': 0};{'eic_code': 'raw', 'exact': 'raw', 'facility_code': 'raw', 'name_short': 'raw'};{}
N_65;UGS Holehouse Farm Storage;['GIE_21Z000000000227R'];['N_65'];53.138712;-2.456099;GB;None;{'eic_code': '23X-EDFE-------W', 'exact': '2', 'facility_code': '21Z000000000227R', 'name_short': 'HolehouseFarm'};{'eic_code': 0, 'exact': 0, 'facility_code': 0, 'name_short': 0};{'eic_code': 'raw', 'exact': 'raw', 'facility_code': 'raw', 'name_short': 'raw'};{}
N_66;UGS Humbly Grove;['GIE_55WHUMBLY1GROVER'];['N_66'];51.194305;-1.010382;GB;None;{'eic_code': '55XHUMBLYGROVE1H', 'exact': '1', 'facility_code': '55WHUMBLY1GROVER', 'name_short': 'HumblyGrove'};{'eic_code': 0, 'exact': 0, 'facility_code': 0, 'name_short': 0};{'eic_code': 'raw', 'exact': 'raw', 'facility_code': 'raw', 'name_short': 'raw'};{}
N_67;UGS Hatfield Moors Storage;['GIE_21Z000000000229N'];['N_67'];53.553344;-0.958426;GB;None;{'eic_code': '23XSCOTTISHPOWEF', 'exact': '1', 'facility_code': '21Z000000000229N', 'name_short': 'HatfieldMoors'};{'eic_code': 0, 'exact': 0, 'facility_code': 0, 'name_short': 0};{'eic_code': 'raw', 'exact': 'raw', 'facility_code': 'raw', 'name_short': 'raw'};{}
N_68;UGS Aldbrough I;['GIE_55WALDBOROUGH00H'];['N_68'];53.813895;-0.087273;GB;None;{'eic_code': '23X--140207-SSE9', 'exact': '1', 'facility_code': '55WALDBOROUGH00H', 'name_short': 'AldbroughI'};{'eic_code': 0, 'exact': 0, 'facility_code': 0, 'name_short': 0};{'eic_code': 'raw', 'exact': 'raw', 'facility_code': 'raw', 'name_short': 'raw'};{}
N_69;UGS Atwick;['GIE_55WATWICK-SSE00J'];['N_69'];53.946533;-0.207479;GB;None;{'eic_code': '23X--140207-SSE9', 'exact': '1', 'facility_code': '55WATWICK-SSE00J', 'name_short': 'Atwick'};{'eic_code': 0, 'exact': 0, 'facility_code': 0, 'name_short': 0};{'eic_code': 'raw', 'exact': 'raw', 'facility_code': 'raw', 'name_short': 'raw'};{}
N_70;UGS Stublach;['GIE_21W000000000101H'];['N_70'];53.234065;-2.435024;GB;None;{'eic_code': '48XSTORENGYUK01P', 'exact': '1', 'facility_code': '21W000000000101H', 'name_short': 'Stublach'};{'eic_code': 0, 'exact': 0, 'facility_code': 0, 'name_short': 0};{'eic_code': 'raw', 'exact': 'raw', 'facility_code': 'raw', 'name_short': 'raw'};{}
N_71;UGS Holford;['GIE_21W000000000112C'];['N_71'];53.225722;-2.405628;GB;None;{'eic_code': '21X0000000013716', 'exact': '1', 'facility_code': '21W000000000112C', 'name_short': 'Holford'};{'eic_code': 0, 'exact': 0, 'facility_code': 0, 'name_short': 0};{'eic_code': 'raw', 'exact': 'raw', 'facility_code': 'raw', 'name_short': 'raw'};{}
N_72;UGS Okoli;['GIE_21W000000000077P'];['N_72'];45.59451;16.520556;HR;None;{'eic_code': '31X-PSP-OSS-HR-D', 'exact': '1', 'facility_code': '21W000000000077P', 'name_short': 'Okoli'};{'eic_code': 0, 'exact': 0, 'facility_code': 0, 'name_short': 0};{'eic_code': 'raw', 'exact': 'raw', 'facility_code': 'raw', 'name_short': 'raw'};{}
N_73;UGS Szoereg-1;['GIE_21W000000000086O'];['N_73'];46.302801;20.194969;HU;None;{'eic_code': '21X0000000013643', 'exact': '1', 'facility_code': '21W000000000086O', 'name_short': 'Szoereg1'};{'eic_code': 0, 'exact': 0, 'facility_code': 0, 'name_short': 0};{'eic_code': 'raw', 'exact': 'raw', 'facility_code': 'raw', 'name_short': 'raw'};{}
N_74;UGS Cornegliano;['GIE_59W-IGSTORAGE-0Q'];['N_74'];45.287745;9.462563;IT;None;{'eic_code': '59X4-IGSTORAGE-T', 'exact': '1', 'facility_code': '59W-IGSTORAGE-0Q', 'name_short': 'Cornegliano'};{'eic_code': 0, 'exact': 0, 'facility_code': 0, 'name_short': 0};{'eic_code': 'raw', 'exact': 'raw', 'facility_code': 'raw', 'name_short': 'raw'};{}
N_75;UGS Incukalns;['GIE_21W000000000113A'];['N_75'];57.169567;24.696409;LV;None;{'eic_code': '21X000000001379R', 'exact': '1', 'facility_code': '21W000000000113A', 'name_short': 'Incukalns'};{'eic_code': 0, 'exact': 0, 'facility_code': 0, 'name_short': 0};{'eic_code': 'raw', 'exact': 'raw', 'facility_code': 'raw', 'name_short': 'raw'};{}
N_76;UGS EnergyStock;['GIE_21W000000000006B'];['N_76'];51.8;5.7;NL;None;{'eic_code': '21X000000001057C', 'exact': '5', 'facility_code': '21W000000000006B', 'name_short': 'EnergyStock'};{'eic_code': 0, 'exact': 0, 'facility_code': 0, 'name_short': 0};{'eic_code': 'raw', 'exact': 'raw', 'facility_code': 'raw', 'name_short': 'raw'};{}
N_77;UGS Grijpskerk;['GIE_21W000000000001L'];['N_77'];53.278554;6.31028;NL;None;{'eic_code': '21X000000001075A', 'exact': '1', 'facility_code': '21W000000000001L', 'name_short': 'Grijpskerk'};{'eic_code': 0, 'exact': 0, 'facility_code': 0, 'name_short': 0};{'eic_code': 'raw', 'exact': 'raw', 'facility_code': 'raw', 'name_short': 'raw'};{}
N_78;UGS Norg (Langelo);['GIE_21W000000000015A'];['N_78'];53.090774;6.430666;NL;None;{'eic_code': '21X000000001075A', 'exact': '1', 'facility_code': '21W000000000015A', 'name_short': 'Norg'};{'eic_code': 0, 'exact': 0, 'facility_code': 0, 'name_short': 0};{'eic_code': 'raw', 'exact': 'raw', 'facility_code': 'raw', 'name_short': 'raw'};{}
N_79;UGS Bergermeer;['GIE_21W0000000000087'];['N_79'];52.639238;4.744591;NL;None;{'eic_code': '21X000000001120V', 'exact': '2', 'facility_code': '21W0000000000087', 'name_short': 'Bergermeer'};{'eic_code': 0, 'exact': 0, 'facility_code': 0, 'name_short': 0};{'eic_code': 'raw', 'exact': 'raw', 'facility_code': 'raw', 'name_short': 'raw'};{}
N_80;UGS Alkmaar;['GIE_21W000000000002J'];['N_80'];52.650953;4.716946;NL;None;{'eic_code': '21X0000000013732', 'exact': '1', 'facility_code': '21W000000000002J', 'name_short': 'Alkmaar'};{'eic_code': 0, 'exact': 0, 'facility_code': 0, 'name_short': 0};{'eic_code': 'raw', 'exact': 'raw', 'facility_code': 'raw', 'name_short': 'raw'};{}
N_81;UGS Carrico;['GIE_16ZAS01--------8'];['N_81'];39.983508;-8.85463;PT;None;{'eic_code': '21X0000000013627', 'exact': '1', 'facility_code': '16ZAS01--------8', 'name_short': 'Carrico'};{'eic_code': 0, 'exact': 0, 'facility_code': 0, 'name_short': 0};{'eic_code': 'raw', 'exact': 'raw', 'facility_code': 'raw', 'name_short': 'raw'};{}
N_82;UGS Targu Mures;['GIE_21Z000000000309P'];['N_82'];46.565927;24.553105;RO;None;{'eic_code': '21X000000001300T', 'exact': '2', 'facility_code': '21Z000000000309P', 'name_short': 'TarguMures'};{'eic_code': 0, 'exact': 0, 'facility_code': 0, 'name_short': 0};{'eic_code': 'raw', 'exact': 'raw', 'facility_code': 'raw', 'name_short': 'raw'};{}
N_83;UGS Balaceanca;['GIE_21Z0000000003111'];['N_83'];44.389969;26.310924;RO;None;{'eic_code': '21X-DEPOGAZ-AGSI', 'exact': '1', 'facility_code': '21Z0000000003111', 'name_short': 'Balaceanca'};{'eic_code': 0, 'exact': 0, 'facility_code': 0, 'name_short': 0};{'eic_code': 'raw', 'exact': 'raw', 'facility_code': 'raw', 'name_short': 'raw'};{}
N_84;UGS Bilciuresti;['GIE_21Z000000000313Y'];['N_84'];44.690654;25.775177;RO;None;{'eic_code': '21X-DEPOGAZ-AGSI', 'exact': '1', 'facility_code': '21Z000000000313Y', 'name_short': 'Bilciuresti'};{'eic_code': 0, 'exact': 0, 'facility_code': 0, 'name_short': 0};{'eic_code': 'raw', 'exact': 'raw', 'facility_code': 'raw', 'name_short': 'raw'};{}
N_85;UGS Cetatea de Balta;['GIE_21Z000000000316S'];['N_85'];46.23695;24.208115;RO;None;{'eic_code': '21X-DEPOGAZ-AGSI', 'exact': '1', 'facility_code': '21Z000000000316S', 'name_short': 'CetateadeBalta'};{'eic_code': 0, 'exact': 0, 'facility_code': 0, 'name_short': 0};{'eic_code': 'raw', 'exact': 'raw', 'facility_code': 'raw', 'name_short': 'raw'};{}
N_86;UGS Ghercesti;['GIE_21Z000000000315U'];['N_86'];44.352658;23.886504;RO;None;{'eic_code': '21X-DEPOGAZ-AGSI', 'exact': '2', 'facility_code': '21Z000000000315U', 'name_short': 'Ghercesti'};{'eic_code': 0, 'exact': 0, 'facility_code': 0, 'name_short': 0};{'eic_code': 'raw', 'exact': 'raw', 'facility_code': 'raw', 'name_short': 'raw'};{}
N_87;UGS Sarma?el;['GIE_21Z000000000314W'];['N_87'];46.782414;24.183885;RO;None;{'eic_code': '21X-DEPOGAZ-AGSI', 'exact': '1', 'facility_code': '21Z000000000314W', 'name_short': 'Sarmael'};{'eic_code': 0, 'exact': 0, 'facility_code': 0, 'name_short': 0};{'eic_code': 'raw', 'exact': 'raw', 'facility_code': 'raw', 'name_short': 'raw'};{}
