id;name;source_id;node_id;lat;long;country_code;comment;param;uncertainty;method;tags
Deutschneudorf;Deutschneudorf;['IN_Deutschneudorf'];['N_253'];50.621;13.473;DE;;{'end_year': 2050, 'license': None, 'pipe_name': None, 'source': None, 'start_year': 1983};{'end_year': 0, 'license': -999, 'pipe_name': -999, 'source': -999, 'start_year': 0};{'end_year': 'make_Attrib(const)', 'license': None, 'pipe_name': None, 'source': None, 'start_year': 'make_Attrib(const)'};{}
Dornum;Dornum;['IN_Dornum'];['N_256'];53.66;7.404;DE;;{'end_year': 2050, 'license': None, 'pipe_name': None, 'source': None, 'start_year': 1983};{'end_year': 0, 'license': -999, 'pipe_name': -999, 'source': -999, 'start_year': 0};{'end_year': 'make_Attrib(const)', 'license': None, 'pipe_name': None, 'source': None, 'start_year': 'make_Attrib(const)'};{}
Drozdwicze;Drozdwicze;['IN_Drozdwicze'];['N_258'];49.8087968;23.6441847;PL;;{'end_year': 2050, 'license': None, 'pipe_name': None, 'source': None, 'start_year': 1983};{'end_year': 0, 'license': -999, 'pipe_name': -999, 'source': -999, 'start_year': 0};{'end_year': 'make_Attrib(const)', 'license': None, 'pipe_name': None, 'source': None, 'start_year': 'make_Attrib(const)'};{}
Dunkerque;Dunkerque;['IN_Dunkerque'];['N_259'];51.033134;2.194792;FR;;{'end_year': 2050, 'license': None, 'pipe_name': None, 'source': None, 'start_year': 1983};{'end_year': 0, 'license': -999, 'pipe_name': -999, 'source': -999, 'start_year': 0};{'end_year': 'make_Attrib(const)', 'license': None, 'pipe_name': None, 'source': None, 'start_year': 'make_Attrib(const)'};{}
Ellund;Ellund;['IN_Ellund'];['N_61'];54.801913;9.289;DE;;{'end_year': 2050, 'license': None, 'pipe_name': None, 'source': None, 'start_year': 1983};{'end_year': 0, 'license': -999, 'pipe_name': -999, 'source': -999, 'start_year': 0};{'end_year': 'make_Attrib(const)', 'license': None, 'pipe_name': None, 'source': None, 'start_year': 'make_Attrib(const)'};{}
Eynatten;Eynatten;['IN_Eynatten'];['N_262'];50.7;6.09;BE;;{'end_year': 2050, 'license': None, 'pipe_name': None, 'source': None, 'start_year': 1983};{'end_year': 0, 'license': -999, 'pipe_name': -999, 'source': -999, 'start_year': 0};{'end_year': 'make_Attrib(const)', 'license': None, 'pipe_name': None, 'source': None, 'start_year': 'make_Attrib(const)'};{}
Fallentor;Fallentor;['IN_Fallentor'];['N_263'];47.658044;8.6948726;CH;;{'end_year': 2050, 'license': None, 'pipe_name': None, 'source': None, 'start_year': 1983};{'end_year': 0, 'license': -999, 'pipe_name': -999, 'source': -999, 'start_year': 0};{'end_year': 'make_Attrib(const)', 'license': None, 'pipe_name': None, 'source': None, 'start_year': 'make_Attrib(const)'};{}
Gela;Gela;['IN_Gela'];['N_264'];37.052698;14.269219;IT;;{'end_year': 2050, 'license': None, 'pipe_name': None, 'source': None, 'start_year': 1983};{'end_year': 0, 'license': -999, 'pipe_name': -999, 'source': -999, 'start_year': 0};{'end_year': 'make_Attrib(const)', 'license': None, 'pipe_name': None, 'source': None, 'start_year': 'make_Attrib(const)'};{}
Gorizia;Gorizia;['IN_Gorizia'];['N_265'];45.942831;13.619396;IT;;{'end_year': 2050, 'license': None, 'pipe_name': None, 'source': None, 'start_year': 1983};{'end_year': 0, 'license': -999, 'pipe_name': -999, 'source': -999, 'start_year': 0};{'end_year': 'make_Attrib(const)', 'license': None, 'pipe_name': None, 'source': None, 'start_year': 'make_Attrib(const)'};{}
Haiming;Haiming;['IN_Haiming'];['N_77'];48.193991;12.851803;DE;;{'end_year': 2050, 'license': None, 'pipe_name': None, 'source': None, 'start_year': 1983};{'end_year': 0, 'license': -999, 'pipe_name': -999, 'source': -999, 'start_year': 0};{'end_year': 'make_Attrib(const)', 'license': None, 'pipe_name': None, 'source': None, 'start_year': 'make_Attrib(const)'};{}
Kipoi;Kipoi;['IN_Kipoi'];['N_102'];40.970417;26.307161;GR;;{'end_year': 2050, 'license': None, 'pipe_name': None, 'source': None, 'start_year': 1983};{'end_year': 0, 'license': -999, 'pipe_name': -999, 'source': -999, 'start_year': 0};{'end_year': 'make_Attrib(const)', 'license': None, 'pipe_name': None, 'source': None, 'start_year': 'make_Attrib(const)'};{}
Kondratki;Kondratki;['IN_Kondratki'];['N_107'];53.01781;23.896413;PL;;{'end_year': 2050, 'license': None, 'pipe_name': 'Yamal', 'source': None, 'start_year': 1983};{'end_year': 0, 'license': -999, 'pipe_name': 0, 'source': -999, 'start_year': 0};{'end_year': 'make_Attrib(const)', 'license': None, 'pipe_name': 'raw', 'source': None, 'start_year': 'make_Attrib(const)'};{}
Lasow;Lasow;['IN_Lasow'];['N_280'];51.2286263;15.0307916;PL;;{'end_year': 2050, 'license': None, 'pipe_name': None, 'source': None, 'start_year': 1983};{'end_year': 0, 'license': -999, 'pipe_name': -999, 'source': -999, 'start_year': 0};{'end_year': 'make_Attrib(const)', 'license': None, 'pipe_name': None, 'source': None, 'start_year': 'make_Attrib(const)'};{}
